date,ticker,residual,residual_zscore
2026-03-30,AERG,,
2026-03-30,AERI,,
2026-03-30,AERT,-0.045568969326786994,-1.2424649522293287
2026-03-30,AETI,,
2026-03-30,AEVA,0.11039421622228482,1.2165367555109525
2026-03-30,AEY,,
2026-03-30,AEYE,0.09818626451640847,1.0240594475675622
2026-03-30,AEZS,,
2026-03-30,AFAC,,
2026-03-30,AFAM,,
2026-03-30,AFAQ,,
2026-03-30,AFAR,,
2026-03-30,AFBI,0.1466694924536955,1.7884727921323857
2026-03-30,AFCB,,
2026-03-30,AFCG,0.07092947447866285,0.5943138443704131
2026-03-30,AFCGV,,
2026-03-30,AFFX,,
2026-03-30,AFFY,,
2026-03-30,AFH,,
2026-03-30,AFHBL,,
2026-03-30,AFIB,,
2026-03-30,AFIN,,
2026-03-30,AFINO,,
2026-03-30,AFJK,,
2026-03-30,AFMD,,
2026-03-30,AFOP,,
2026-03-30,AFRI,0.036979021718662346,0.059032258389151174
2026-03-30,AFRM,0.05999455904638614,0.4219079292994894
2026-03-30,AFSI,,
2026-03-30,AFYA,0.0018409243956393163,-0.4949743876014934
2026-03-30,AGAE,-0.02151320826598238,-0.8631885395216713
2026-03-30,AGBA,,
2026-03-30,AGC,,
2026-03-30,AGCC,0.0060032095603749554,-0.4293495012403037
2026-03-30,AGEN,0.03175045932744809,-0.023404143533257347
2026-03-30,AGFS,,
2026-03-30,AGFS.W,,
2026-03-30,AGFY,,
2026-03-30,AGGR,,
2026-03-30,AGH,0.012041706742043055,-0.3341432201578056
2026-03-30,AGII,,
2026-03-30,AGII.L,,
2026-03-30,AGIIL,,
2026-03-30,AGIL,,
2026-03-30,AGIO,0.14137872229479126,1.7050555881928482
2026-03-30,AGLE,,
2026-03-30,AGMH,0.0492847774966593,0.2530515993419458
2026-03-30,AGMX,,
2026-03-30,AGNC,0.019314056142389516,-0.21948334365054237
2026-03-30,AGNC.P,,
2026-03-30,AGNCL,-0.0035887591987746204,-0.580581777474614
2026-03-30,AGNCO,0.01606398621217959,-0.27072574089015883
2026-03-30,AGPU,0.09471533373348864,0.9693348361626308
2026-03-30,AGRI,,
2026-03-30,AGRX,,
2026-03-30,AGRZ,0.025104195737544653,-0.12819280542245964
2026-03-30,AGTC,,
2026-03-30,AGYS,-0.009762321601254453,-0.6779175714127461
2026-03-30,AHAC,,
2026-03-30,AHCI,,
2026-03-30,AHCO,0.05925912534505456,0.4103126754507206
2026-03-30,AHGP,,
2026-03-30,AHMA,0.0549356401603449,0.3421462205584165
2026-03-30,AHPA,,
2026-03-30,AHPA.U,,
2026-03-30,AHPI,,
2026-03-30,AHRN,,
2026-03-30,AIDX,0.04323030673166458,0.15759346992395368
2026-03-30,AIEV,,
2026-03-30,AIFC,-0.0104209062952192,-0.688301181374607
2026-03-30,AIFE,,
2026-03-30,AIFF,0.018318247175255944,-0.2351838177216756
2026-03-30,AIFU,-0.08392741660904912,-1.8472454139856094
2026-03-30,AIHS,-0.0802181890645551,-1.788763684247932
2026-03-30,AIIO,0.22244914149913605,2.983256585235068
2026-03-30,AILE,,
2026-03-30,AIMC,,
2026-03-30,AIMCV,,
2026-03-30,AIMD,0.027995006580814608,-0.0826146853338677
2026-03-30,AIMT,,
2026-03-30,AIOS,0.14328078083114604,1.735044493412066
2026-03-30,AIOT,0.06055999181364941,0.4308228545455836
2026-03-30,AIP,0.0881520886206062,0.8658550894257443
2026-03-30,AIPT,,
2026-03-30,AIRE,0.03716822981627757,0.06201541773868715
2026-03-30,AIRG,0.011584110318587673,-0.34135793805915676
2026-03-30,AIRJ,-0.13274008098885257,-2.616852835421124
2026-03-30,AIRM,,
2026-03-30,AIRO,-0.10835460328174996,-2.232377927995224
2026-03-30,AIRS,0.0328485037855507,-0.006091768256083222
2026-03-30,AIRT,-0.0070865083780148755,-0.6357292225253102
2026-03-30,AIRTV,,
2026-03-30,AISP,0.08726802648540043,0.851916477614462
2026-03-30,AITR,,
2026-03-30,AIXC,0.07943852673624457,0.7284722610440797
2026-03-30,AKAM,0.036790854287167656,0.056065506756337403
2026-03-30,AKAN,0.15756616419371544,1.9602757360326537
2026-03-30,AKAO,,
2026-03-30,AKBA,0.05770542081947069,0.3858161119297579
2026-03-30,AKCA,,
2026-03-30,AKER,,
2026-03-30,AKIC,,
2026-03-30,AKLI,,
2026-03-30,AKRO,,
2026-03-30,AKRX,,
2026-03-30,AKTS,0.09055255737854528,0.9037022054253864
2026-03-30,AKU,,
2026-03-30,AKUS,,
2026-03-30,AKYA,,
2026-03-30,ALAB,0.07628115113578895,0.6786913337940715
2026-03-30,ALAC,,
2026-03-30,ALBO,,
2026-03-30,ALBT,-0.06418767270552904,-1.5360177111259548
2026-03-30,ALCE,,
2026-03-30,ALCO,0.007734478237391941,-0.40205336325521135
2026-03-30,ALCS,,
2026-03-30,ALCY,0.009636209100619077,-0.37206962431146834
2026-03-30,ALDF,0.0063585567073644305,-0.4237469018947496
2026-03-30,ALDR,,
2026-03-30,ALDX,-0.0173044417157363,-0.7968308019690552
2026-03-30,ALEC,0.061856200875460135,0.45125960239322316
2026-03-30,ALF,0.00414255458916475,-0.4586856149880045
2026-03-30,ALGM,0.11746610913069105,1.32803612427228
2026-03-30,ALGN,0.02888596430607089,-0.06856735384203774
2026-03-30,ALGR,,
2026-03-30,ALGS,0.1297894763680175,1.5223331372180808
2026-03-30,ALGT,0.05075765838276794,0.27627385273134974
2026-03-30,ALHC,0.051941615541303325,0.29494077508536787
2026-03-30,ALIM,,
2026-03-30,ALIS,,
2026-03-30,ALJJ,,
2026-03-30,ALKS,0.17938556027460406,2.3042923835246683
2026-03-30,ALKSV,,
2026-03-30,ALKT,0.0027412353530273893,-0.4807795878869287
2026-03-30,ALLB,,
2026-03-30,ALLK,,
2026-03-30,ALLO,0.09451135579330247,0.966118807319072
2026-03-30,ALLR,0.04149732141903398,0.13027026651383433
2026-03-30,ALLT,0.06598975599497865,0.5164315149965119
2026-03-30,ALM,0.03461939329564251,0.021829053662272488
2026-03-30,ALMR,,
2026-03-30,ALMS,0.07309182836211817,0.6284067097696162
2026-03-30,ALMU,0.01878797606920107,-0.22777781259091612
2026-03-30,ALNA,,
2026-03-30,ALNT,-0.012486908207539955,-0.7208749083904161
2026-03-30,ALNY,0.04659457728394592,0.21063641723383178
2026-03-30,ALOG,,
2026-03-30,ALOR,,
2026-03-30,ALOT,-0.003813077800815594,-0.5841185084252852
2026-03-30,ALOV,,
2026-03-30,ALOY,0.004820117266967627,-0.448002787653126
2026-03-30,ALP,0.04796388944644454,0.23222574893515308
2026-03-30,ALPA,,
2026-03-30,ALPN,,
2026-03-30,ALPP,,
2026-03-30,ALPS,0.03087480567786808,-0.03721018251691719
2026-03-30,ALPX,,
2026-03-30,ALQA,,
2026-03-30,ALR,,
2026-03-30,ALRM,0.02073414455333452,-0.19709344557708175
2026-03-30,ALRN,,
2026-03-30,ALRS,0.002073936066902822,-0.4913005969210632
2026-03-30,ALSA,,
2026-03-30,ALSK,,
2026-03-30,ALT,0.05646992922645641,0.3663366692239343
2026-03-30,ALTA,,
2026-03-30,ALTH,,
2026-03-30,ALTI,0.004968445535524411,-0.44566416226276084
2026-03-30,ALTID,,
2026-03-30,ALTO,0.04749341148124586,0.22480793353336578
2026-03-30,ALTR,,
2026-03-30,ALTS,,
2026-03-30,ALTU,,
2026-03-30,ALVO,0.04318600562711861,0.15689499424618514
2026-03-30,ALVR,,
2026-03-30,ALXA,,
2026-03-30,ALXN,,
2026-03-30,ALXO,0.04553885812773683,0.19399136603875033
2026-03-30,ALYA,,
2026-03-30,ALZH,,
2026-03-30,ALZN,-0.00476582388280054,-0.5991400292694251
2026-03-30,AMAG,,
2026-03-30,AMAL,0.019039170302013582,-0.22381734560451869
2026-03-30,AMAM,,
2026-03-30,AMAO,,
2026-03-30,AMAP,,
2026-03-30,AMAT,0.0497100982577774,0.25975744132795564
2026-03-30,AMBA,0.0522796650728542,0.30027065067400704
2026-03-30,AMBC.W,,
2026-03-30,AMBT,,
2026-03-30,AMBX,,
2026-03-30,AMCC,,
2026-03-30,AMCF,,
2026-03-30,AMCI,-0.0005746899026855094,-0.5330602965543701
2026-03-30,AMCX,0.018948718953647956,-0.22524345151095712
2026-03-30,AMD,0.03323379385456366,-1.707226713691195e-05
2026-03-30,AMDA,,
2026-03-30,AMED,,
2026-03-30,AMEH,,
2026-03-30,AMEH.W,,
2026-03-30,AMGN,0.012069056571423499,-0.33371200764495423
2026-03-30,AMHC,,
2026-03-30,AMIC,,
2026-03-30,AMIX,8.576699129968975e-05,-0.5226471684531399
2026-03-30,AMKR,0.077931425719228,0.7047104741740953
2026-03-30,AMLI,,
2026-03-30,AMLN,,
2026-03-30,AMLX,0.08051496418023238,0.7454439682051184
2026-03-30,AMMA,,
2026-03-30,AMMD,,
2026-03-30,AMNB,,
2026-03-30,AMOD,0.07353045864422295,0.6353223970131477
2026-03-30,AMOT,,
2026-03-30,AMPG,0.06693678208760817,0.531362851329841
2026-03-30,AMPH,0.021376015336533723,-0.18697335636193282
2026-03-30,AMPL,0.0028794384234090004,-0.4786006019622253
2026-03-30,AMRB,,
2026-03-30,AMRH,,
2026-03-30,AMRI,,
2026-03-30,AMRK,,
2026-03-30,AMRS,,
2026-03-30,AMRX,0.02701907366078103,-0.09800178267067768
2026-03-30,AMSC,0.052562175168095554,0.3047248608403786
2026-03-30,AMSF,-0.004023810166080732,-0.5874410312644976
2026-03-30,AMSG,,
2026-03-30,AMSGP,,
2026-03-30,AMST,0.035140254768904935,0.030041243274451443
2026-03-30,AMSW.A,,
2026-03-30,AMSWA,,
2026-03-30,AMTBB,,
2026-03-30,AMTI,,
2026-03-30,AMTX,-0.0159834273939824,-0.776002960695448
2026-03-30,AMV,,
2026-03-30,AMWD,0.004742626186686525,-0.4492245548161589
2026-03-30,AMZN,0.0346151297964916,0.021761832980314005
2026-03-30,ANAB,-0.008390627537539304,-0.6562906853415361
2026-03-30,ANABV,,
2026-03-30,ANAD,,
2026-03-30,ANAT,,
2026-03-30,ANCB,,
2026-03-30,ANCI,,
2026-03-30,ANCX,,
2026-03-30,ANDA,,
2026-03-30,ANDA.R,,
2026-03-30,ANDA.U,,
2026-03-30,ANDA.W,,
2026-03-30,ANDE,0.007935072845238223,-0.39889067789763194
2026-03-30,ANDS,,
2026-03-30,ANEB,,
2026-03-30,ANGH,0.08605701097992435,0.8328229384206971
2026-03-30,ANGI,0.029230925064485415,-0.0631285120342202
2026-03-30,ANGIV,,
2026-03-30,ANGN,,
2026-03-30,ANGO,0.05222088677727058,0.2993439196078947
2026-03-30,ANIK,0.030448676513977768,-0.043928770227441495
2026-03-30,ANIP,0.04492961430425149,0.18438569148737172
2026-03-30,ANIX,0.028669956292418534,-0.07197305546698697
2026-03-30,ANNA,-0.15194680474809258,-2.9196766483472003
2026-03-30,ANNX,0.1061496294435255,1.1496142564553216
2026-03-30,ANPA,0.068758840258458,0.5600904266095351
2026-03-30,ANPI,,
2026-03-30,ANSC,0.010124401861494891,-0.3643725076587544
2026-03-30,ANSS,,
2026-03-30,ANTA,0.08433057050459723,0.8056029245296267
2026-03-30,ANTH,,
2026-03-30,ANTX,0.006370473294991581,-0.4235590183937655
2026-03-30,ANY,0.04152038294032823,0.1306338671933538
2026-03-30,ANZU,,
2026-03-30,AOBC,,
2026-03-30,AOGO,,
2026-03-30,AONC,,
2026-03-30,AOSL,0.060805131712000714,0.4346878655516038
2026-03-30,AOUT,0.03317394093923476,-0.0009607463815688519
2026-03-30,APA,-0.027719681544934316,-0.9610432245119656
2026-03-30,APAC,,
2026-03-30,APAD,,
2026-03-30,APAG.F,,
2026-03-30,APC,0.030454493942945342,-0.043837049429898384
2026-03-30,APCVZ,,
2026-03-30,APCX,,
2026-03-30,APDN,,
2026-03-30,APDN.W,,
2026-03-30,APEI,0.005106556025287058,-0.4434866360152199
2026-03-30,APEN,,
2026-03-30,APEX,,
2026-03-30,APGE,0.05401131162344099,0.3275727464224664
2026-03-30,APGN,,
2026-03-30,APHA,,
2026-03-30,APIC,,
2026-03-30,APKT,,
2026-03-30,APLD,0.1374355373434153,1.6428851567847356
2026-03-30,APLM,-0.05330223376169901,-1.364391869693275
2026-03-30,APLP,,
2026-03-30,APLS,,
2026-03-30,APLT,,
2026-03-30,APM,-0.05961896222128764,-1.4639848987454602
2026-03-30,APMI,,
2026-03-30,APOG,0.03741889669355139,0.06596757014645076
2026-03-30,APOL,,
2026-03-30,APOP.W,,
2026-03-30,APP,0.05919800959354185,0.4093490907636645
2026-03-30,APPF,0.010636421327503554,-0.3562997260155799
2026-03-30,APPH,,
2026-03-30,APPN,0.011734061994062807,-0.3389937171388559
2026-03-30,APPS,-0.004933674726125372,-0.6017864583541372
2026-03-30,APPY,,
2026-03-30,APR,,
2026-03-30,APRE,0.04084140162032347,0.1199286727621325
2026-03-30,APRI,,
2026-03-30,APRN,,
2026-03-30,APSA,,
2026-03-30,APTI,,
2026-03-30,APTM,,
2026-03-30,APTO,,
2026-03-30,APTX,,
2026-03-30,APVO,0.07221290334353521,0.6145490925757745
2026-03-30,APVO.V,,
2026-03-30,APWC,0.016290332870906983,-0.26715703447785716
2026-03-30,APWR,,
2026-03-30,APXI,,
2026-03-30,APXT,0.00925991049164557,-0.3780025559762618
2026-03-30,APYX,0.02357093663993556,-0.15236701503580977
2026-03-30,AQB,0.00346780636623154,-0.4693240680732388
2026-03-30,AQBTV,,
2026-03-30,AQMS,0.13469642689677516,1.59969882891983
2026-03-30,AQST,0.032186555987951934,-0.01652840276697646
2026-03-30,AQU,,
2026-03-30,AQUU.U,,
2026-03-30,AQUU.W,,
2026-03-30,AQXP,,
2026-03-30,ARAI,0.042084522370574,0.1395284009738369
2026-03-30,ARAV,,
2026-03-30,ARAY,0.13475868796405985,1.6006804712878016
2026-03-30,ARBA,,
2026-03-30,ARBB,-0.016124362752132006,-0.7782250253778973
2026-03-30,ARBE,0.09186297578045001,0.9243629855754824
2026-03-30,ARBG,,
2026-03-30,ARBKL,,
2026-03-30,ARCB,0.054830272287550615,0.3404849324907873
2026-03-30,ARCC,0.017299588696703432,-0.25124454980756017
2026-03-30,ARCE,,
2026-03-30,ARCI,0.013071906528925743,-0.31790052143156583
2026-03-30,ARCK,,
2026-03-30,ARCP,,
2026-03-30,ARCP.P,,
2026-03-30,ARCT,0.12045175710816984,1.3751094989887878
2026-03-30,ARCW,,
2026-03-30,ARDM,,
2026-03-30,ARDS,,
2026-03-30,ARDX,0.08287490647917753,0.7826521216731609
2026-03-30,AREB,,
2026-03-30,AREC,0.06505379671947861,0.5016746642132492
2026-03-30,AREX,,
2026-03-30,ARGS,,
2026-03-30,ARGU,,
2026-03-30,ARHS,0.039265612806990716,0.09508391616536432
2026-03-30,ARIA,,
2026-03-30,ARII,,
2026-03-30,ARIZ,,
2026-03-30,ARKO,0.01983178186622243,-0.21132059399546016
2026-03-30,ARKR,-0.027278526540687166,-0.9540877311049616
2026-03-30,ARLP,-0.010285509878983096,-0.6861664467090233
2026-03-30,ARLZ,,
2026-03-30,ARMO,,
2026-03-30,ARNA,,
2026-03-30,AROW,0.012364691808129408,-0.32905085925042304
2026-03-30,ARPO,,
2026-03-30,ARQ,0.027627787647931345,-0.08840446181153777
2026-03-30,ARQL,,
2026-03-30,ARQQ,0.10749144995595994,1.1707701396205767
2026-03-30,ARQT,0.10201674135292903,1.0844528605983574
2026-03-30,ARRS,,
2026-03-30,ARRW,,
2026-03-30,ARRY,0.04471250109969002,0.18096256481225234
2026-03-30,ARST,,
2026-03-30,ARTA,,
2026-03-30,ARTC,,
2026-03-30,ARTE,,
2026-03-30,ARTG,,
2026-03-30,ARTL,-0.09912185263900734,-2.08680928294789
2026-03-30,ARTNA,-0.013027722288354209,-0.7294016818312792
2026-03-30,ARTV,0.17580222379256197,2.247795521795865
2026-03-30,ARTW,-0.00463837882911218,-0.597130660176588
2026-03-30,ARTX,,
2026-03-30,ARUN,,
2026-03-30,ARVL,,
2026-03-30,ARVN,0.034278753566890106,0.01645833959422216
2026-03-30,ARWA,,
2026-03-30,ARWA.R,,
2026-03-30,ARWA.W,,
2026-03-30,ARWR,0.06440630054341832,0.49146588194785634
2026-03-30,ARXS,,
2026-03-30,ARYA,,
2026-03-30,ARYB,,
2026-03-30,ARYD,,
2026-03-30,ARYE,,
2026-03-30,ASAP,,
2026-03-30,ASAX,,
2026-03-30,ASBB,,
2026-03-30,ASBC.W,,
2026-03-30,ASBI,,
2026-03-30,ASBP,0.09848687559237547,1.0287990477915903
2026-03-30,ASCA,,
2026-03-30,ASCB,,
2026-03-30,ASCM.A,,
2026-03-30,ASCMA,,
2026-03-30,ASDR,,
2026-03-30,ASEI,,
2026-03-30,ASFI,,
2026-03-30,ASLE,0.029878530595015485,-0.05291800562587009
2026-03-30,ASMB,0.033162253143032505,-0.00114502263060724
2026-03-30,ASMI,,
2026-03-30,ASNA,,
2026-03-30,ASND,0.04576534114930375,0.19756222242288088
2026-03-30,ASNS,,
2026-03-30,ASO,0.039516808683294075,0.09904440906394602
2026-03-30,ASPA,,
2026-03-30,ASPC,0.009681206634447242,-0.37136016834506175
2026-03-30,ASPI,0.0250035613767827,-0.12977946232549614
2026-03-30,ASPS,-0.027144586561360828,-0.9519759594279554
2026-03-30,ASPU,,
2026-03-30,ASPX,,
2026-03-30,ASRT,0.04500595360493261,0.18558929905720753
2026-03-30,ASRV,0.013310899207752643,-0.31413243088312126
2026-03-30,ASRV.P,,
2026-03-30,ASST,0.05792269356076298,0.38924175394907307
2026-03-30,ASTC,0.12770981891182367,1.4895441093568464
2026-03-30,ASTE,0.043456401727630455,0.16115820848218665
2026-03-30,ASTH,0.014299147874803301,-0.29855115667796583
2026-03-30,ASTI,0.1374313203616852,1.6428186695221212
2026-03-30,ASTL,0.04088527589271622,0.12062041876847245
2026-03-30,ASTM,,
2026-03-30,ASTR,,
2026-03-30,ASTS,0.09414484920328567,0.9603402620323971
2026-03-30,ASUR,0.03516152115458388,0.030376540854568757
2026-03-30,ASV,,
2026-03-30,ASYS,0.049085257931544536,0.24990586370172047
2026-03-30,ATAI,0.030664444879720303,-0.040526847023774404
2026-03-30,ATAK,,
2026-03-30,ATCX,0.24355382757932584,3.316004720186317
2026-03-30,ATEA,,
2026-03-30,ATEC,-0.00799158432794416,-0.6499991497435543
2026-03-30,ATER,0.02501158110280261,-0.12965301889649622
2026-03-30,ATEX,0.05090664770886668,0.27862290071996376
2026-03-30,ATGL,-0.0017082171894414562,-0.5509321137020526
2026-03-30,ATHA,,
2026-03-30,ATHR,0.053130127395580415,0.3136795092875966
2026-03-30,ATHX,,
2026-03-30,ATIF,,
2026-03-30,ATII,,
2026-03-30,ATIS,,
2026-03-30,ATLC,0.018787670593484896,-0.22778262888974396
2026-03-30,ATLCL,0.008533931861979272,-0.389448735943974
2026-03-30,ATLCZ,0.005226632869013995,-0.44159343818943114
2026-03-30,ATLN,0.0006032787592718698,-0.5144877921443064
2026-03-30,ATLO,0.022446282206650826,-0.1700989378759899
2026-03-30,ATLX,0.04332281708938763,0.15905203930892606
2026-03-30,ATMC,,
2026-03-30,ATML,,
2026-03-30,ATMV,,
2026-03-30,ATNF,,
2026-03-30,ATNI,-0.0072599634350823845,-0.6384640107385902
2026-03-30,ATNX,,
2026-03-30,ATNY,,
2026-03-30,ATOM,0.05528543759131558,0.3476613200166116
2026-03-30,ATON,,
2026-03-30,ATOS,0.11139616954366444,1.2323341048641003
2026-03-30,ATPC,-0.18197088522949761,-3.393052880803527
2026-03-30,ATPG,,
2026-03-30,ATRA,0.09679510999660847,1.0021257371994672
2026-03-30,ATRC,0.006738267754712018,-0.4177601678421691
2026-03-30,ATRI,,
2026-03-30,ATRM,,
2026-03-30,ATRO,0.06448270199170338,0.49267046937113423
2026-03-30,ATRS,,
2026-03-30,ATSG,,
2026-03-30,ATSPT,,
2026-03-30,ATTU,,
2026-03-30,ATVC,,
2026-03-30,ATVI,,
2026-03-30,ATXG,0.22696240012822855,3.054415113046236
2026-03-30,ATXI,,
2026-03-30,ATXS,,
2026-03-30,ATY,,
2026-03-30,ATYR,0.06907055608126256,0.5650051104043521
2026-03-30,AUBN,0.015492014221164762,-0.27974376714894245
2026-03-30,AUDC,0.02171062688256003,-0.18169768595156272
