signal_date,ticker,weight
2026-05-14,ACGL,0.0
2026-05-14,ACGL.P,0.0
2026-05-14,ACGLN,0.0
2026-05-14,ACGN,0.0
2026-05-14,ACHC,0.0
2026-05-14,ACHN,0.0
2026-05-14,ACHV,0.004464285714285714
2026-05-14,ACIA,0.0
2026-05-14,ACIC,0.0
2026-05-14,ACIU,0.0
2026-05-14,ACIW,0.0
2026-05-14,ACKIT,0.0
2026-05-14,ACLL,0.0
2026-05-14,ACLS,0.004464285714285714
2026-05-14,ACLX,0.0
2026-05-14,ACMR,0.0
2026-05-14,ACNB,0.0
2026-05-14,ACNT,0.0
2026-05-14,ACOG,0.0
2026-05-14,ACON,0.0
2026-05-14,ACOR,0.0
2026-05-14,ACPW,0.0
2026-05-14,ACQR,0.0
2026-05-14,ACRS,0.0
2026-05-14,ACRV,0.0
2026-05-14,ACRX,0.0
2026-05-14,ACSF,0.0
2026-05-14,ACST,0.0
2026-05-14,ACT,0.0
2026-05-14,ACTA,0.0
2026-05-14,ACTC,0.0
2026-05-14,ACTD,0.0
2026-05-14,ACTG,0.0
2026-05-14,ACTT,0.0
2026-05-14,ACTU,0.0
2026-05-14,ACUR,0.0
2026-05-14,ACXM,0.0
2026-05-14,ACXP,0.0
2026-05-14,ADAC,0.0
2026-05-14,ADAL,0.0
2026-05-14,ADAM,0.0
2026-05-14,ADAMG,0.0
2026-05-14,ADAMH,0.0
2026-05-14,ADAMI,0.0
2026-05-14,ADAML,0.0
2026-05-14,ADAMO,0.0
2026-05-14,ADAMZ,0.0
2026-05-14,ADAT,0.0
2026-05-14,ADBE,0.0
2026-05-14,ADD,0.0
2026-05-14,ADEA,0.0
2026-05-14,ADEP,0.0
2026-05-14,ADER,0.0
2026-05-14,ADES,0.0
2026-05-14,ADGM,0.0
2026-05-14,ADHD,0.0
2026-05-14,ADI,0.0
2026-05-14,ADIL,0.0
2026-05-14,ADMA,0.0
2026-05-14,ADMP,0.0
2026-05-14,ADMS,0.0
2026-05-14,ADN,0.0
2026-05-14,ADNC,0.0
2026-05-14,ADOC,0.0
2026-05-14,ADOM,0.0
2026-05-14,ADP,0.0
2026-05-14,ADPT,0.0
2026-05-14,ADPV.V,0.0
2026-05-14,ADRO,0.0
2026-05-14,ADSE,0.0
2026-05-14,ADSK,0.0
2026-05-14,ADTH,0.0
2026-05-14,ADTN,0.0
2026-05-14,ADTX,0.0
2026-05-14,ADUR,0.0
2026-05-14,ADUS,0.0
2026-05-14,ADV,0.0
2026-05-14,ADVB,0.0
2026-05-14,ADVM,0.0
2026-05-14,ADVS,0.0
2026-05-14,ADXS,0.0
2026-05-14,ADXS.W,0.0
2026-05-14,ADYX,0.0
2026-05-14,AEAC,0.0
2026-05-14,AEAE,0.0
2026-05-14,AEAQ,0.0
2026-05-14,AEBI,0.0
2026-05-14,AEBIV,0.0
2026-05-14,AEC,0.0
2026-05-14,AEGN,0.0
2026-05-14,AEGR,0.0
2026-05-14,AEHA,0.0
2026-05-14,AEHL,0.0
2026-05-14,AEHR,0.004464285714285714
2026-05-14,AEI,0.0
2026-05-14,AEIS,0.0
2026-05-14,AEMD,0.0
2026-05-14,AENT,0.0
2026-05-14,AEP,-0.004464285714285714
2026-05-14,AEPI,0.0
2026-05-14,AEPPL,0.0
2026-05-14,AEPPZ,0.0
2026-05-14,AERC,0.0
2026-05-14,AERG,0.0
2026-05-14,AERI,0.0
2026-05-14,AERT,0.0
2026-05-14,AETI,0.0
2026-05-14,AEVA,0.0
2026-05-14,AEY,0.0
2026-05-14,AEYE,0.0
2026-05-14,AEZS,0.0
2026-05-14,AFAC,0.0
2026-05-14,AFAM,0.0
2026-05-14,AFAQ,0.0
2026-05-14,AFAR,0.0
2026-05-14,AFBI,0.0
2026-05-14,AFCB,0.0
2026-05-14,AFCG,0.0
2026-05-14,AFCGV,0.0
2026-05-14,AFFX,0.0
2026-05-14,AFFY,0.0
2026-05-14,AFH,0.0
2026-05-14,AFHBL,0.0
2026-05-14,AFIB,0.0
2026-05-14,AFIN,0.0
2026-05-14,AFINO,0.0
2026-05-14,AFJK,0.0
2026-05-14,AFMD,0.0
2026-05-14,AFOP,0.0
2026-05-14,AFRI,0.0
2026-05-14,AFRM,0.0
2026-05-14,AFSI,0.0
2026-05-14,AFYA,0.0
2026-05-14,AGAE,0.0
2026-05-14,AGBA,0.0
2026-05-14,AGC,0.0
2026-05-14,AGCC,0.0
2026-05-14,AGEN,0.0
2026-05-14,AGFS,0.0
2026-05-14,AGFS.W,0.0
2026-05-14,AGFY,0.0
2026-05-14,AGGR,0.0
2026-05-14,AGH,0.0
2026-05-14,AGII,0.0
2026-05-14,AGII.L,0.0
2026-05-14,AGIIL,0.0
2026-05-14,AGIL,0.0
2026-05-14,AGIO,0.0
2026-05-14,AGLE,0.0
2026-05-14,AGMH,0.0
2026-05-14,AGMX,0.0
2026-05-14,AGNC,0.0
2026-05-14,AGNC.P,0.0
2026-05-14,AGNCL,0.0
2026-05-14,AGNCO,0.0
2026-05-14,AGPU,0.004464285714285714
2026-05-14,AGRI,0.0
2026-05-14,AGRX,0.0
2026-05-14,AGRZ,0.0
2026-05-14,AGTC,0.0
2026-05-14,AGYS,0.0
2026-05-14,AHAC,0.0
2026-05-14,AHCI,0.0
2026-05-14,AHCO,0.0
2026-05-14,AHGP,0.0
2026-05-14,AHMA,0.0
2026-05-14,AHPA,0.0
2026-05-14,AHPA.U,0.0
2026-05-14,AHPI,0.0
2026-05-14,AHRN,0.0
2026-05-14,AIDX,0.0
2026-05-14,AIEV,0.0
2026-05-14,AIFC,0.0
2026-05-14,AIFE,0.0
2026-05-14,AIFF,0.0
2026-05-14,AIFU,0.0
2026-05-14,AIHS,0.0
2026-05-14,AIIO,0.0
2026-05-14,AILE,0.0
2026-05-14,AIMC,0.0
2026-05-14,AIMCV,0.0
2026-05-14,AIMD,0.0
2026-05-14,AIMT,0.0
2026-05-14,AIOS,0.0
2026-05-14,AIOT,0.0
2026-05-14,AIP,0.0
2026-05-14,AIPT,0.0
2026-05-14,AIRE,0.0
2026-05-14,AIRG,0.0
2026-05-14,AIRJ,0.0
2026-05-14,AIRM,0.0
2026-05-14,AIRO,0.0
2026-05-14,AIRS,0.0
2026-05-14,AIRT,0.0
2026-05-14,AIRTV,0.0
2026-05-14,AISP,0.0
2026-05-14,AITR,0.0
2026-05-14,AIXC,0.0
2026-05-14,AKAM,0.004464285714285714
2026-05-14,AKAN,-0.004464285714285714
2026-05-14,AKAO,0.0
2026-05-14,AKBA,0.0
2026-05-14,AKCA,0.0
2026-05-14,AKER,0.0
2026-05-14,AKIC,0.0
2026-05-14,AKLI,0.0
2026-05-14,AKRO,0.0
2026-05-14,AKRX,0.0
2026-05-14,AKTS,0.0
2026-05-14,AKU,0.0
2026-05-14,AKUS,0.0
2026-05-14,AKYA,0.0
2026-05-14,ALAB,0.0
2026-05-14,ALAC,0.0
2026-05-14,ALBO,0.0
2026-05-14,ALBT,0.0
2026-05-14,ALCE,0.0
2026-05-14,ALCO,0.0
2026-05-14,ALCS,0.0
2026-05-14,ALCY,0.0
2026-05-14,ALDF,0.0
2026-05-14,ALDR,0.0
2026-05-14,ALDX,0.0
2026-05-14,ALEC,0.0
2026-05-14,ALF,0.0
2026-05-14,ALGM,0.0
2026-05-14,ALGN,0.0
2026-05-14,ALGR,0.0
2026-05-14,ALGS,0.0
2026-05-14,ALGT,0.0
2026-05-14,ALHC,-0.004464285714285714
2026-05-14,ALIM,0.0
2026-05-14,ALIS,0.0
2026-05-14,ALJJ,0.0
2026-05-14,ALKS,0.0
2026-05-14,ALKSV,0.0
2026-05-14,ALKT,0.0
2026-05-14,ALLB,0.0
2026-05-14,ALLK,0.0
2026-05-14,ALLO,0.0
2026-05-14,ALLR,0.0
2026-05-14,ALLT,0.0
2026-05-14,ALM,0.004464285714285714
2026-05-14,ALMR,0.0
2026-05-14,ALMS,0.0
2026-05-14,ALMU,0.0
2026-05-14,ALNA,0.0
2026-05-14,ALNT,0.0
2026-05-14,ALNY,0.0
2026-05-14,ALOG,0.0
2026-05-14,ALOR,0.0
2026-05-14,ALOT,0.0
2026-05-14,ALOV,0.0
2026-05-14,ALOY,0.0
2026-05-14,ALP,0.0
2026-05-14,ALPA,0.0
2026-05-14,ALPN,0.0
2026-05-14,ALPP,0.0
2026-05-14,ALPS,0.0
2026-05-14,ALPX,0.0
2026-05-14,ALQA,0.0
2026-05-14,ALR,0.0
2026-05-14,ALRM,0.0
2026-05-14,ALRN,0.0
2026-05-14,ALRS,0.0
2026-05-14,ALSA,0.0
2026-05-14,ALSK,0.0
2026-05-14,ALT,0.0
2026-05-14,ALTA,0.0
2026-05-14,ALTH,0.0
2026-05-14,ALTI,0.0
2026-05-14,ALTID,0.0
2026-05-14,ALTO,0.0
2026-05-14,ALTR,0.0
2026-05-14,ALTS,0.0
2026-05-14,ALTU,0.0
2026-05-14,ALVO,0.0
2026-05-14,ALVR,0.0
2026-05-14,ALXA,0.0
2026-05-14,ALXN,0.0
2026-05-14,ALXO,0.0
2026-05-14,ALYA,0.0
2026-05-14,ALZH,0.0
2026-05-14,ALZN,0.0
2026-05-14,AMAG,0.0
2026-05-14,AMAL,0.0
2026-05-14,AMAM,0.0
2026-05-14,AMAO,0.0
2026-05-14,AMAP,0.0
2026-05-14,AMAT,0.0
2026-05-14,AMBA,0.0
2026-05-14,AMBC.W,0.0
2026-05-14,AMBT,0.0
2026-05-14,AMBX,0.0
2026-05-14,AMCC,0.0
2026-05-14,AMCF,0.0
2026-05-14,AMCI,0.0
2026-05-14,AMCX,0.0
2026-05-14,AMD,0.004464285714285714
2026-05-14,AMDA,0.0
2026-05-14,AMED,0.0
2026-05-14,AMEH,0.0
2026-05-14,AMEH.W,0.0
2026-05-14,AMGN,0.0
2026-05-14,AMHC,0.0
2026-05-14,AMIC,0.0
2026-05-14,AMIX,0.0
2026-05-14,AMKR,0.0
2026-05-14,AMLI,0.0
2026-05-14,AMLN,0.0
2026-05-14,AMLX,0.0
2026-05-14,AMMA,0.0
2026-05-14,AMMD,0.0
2026-05-14,AMNB,0.0
2026-05-14,AMOD,0.0
2026-05-14,AMOT,0.0
2026-05-14,AMPG,0.0
2026-05-14,AMPH,-0.004464285714285714
2026-05-14,AMPL,0.0
2026-05-14,AMRB,0.0
2026-05-14,AMRH,0.0
2026-05-14,AMRI,0.0
2026-05-14,AMRK,0.0
2026-05-14,AMRS,0.0
2026-05-14,AMRX,0.0
2026-05-14,AMSC,0.0
2026-05-14,AMSF,0.0
2026-05-14,AMSG,0.0
2026-05-14,AMSGP,0.0
2026-05-14,AMST,0.0
2026-05-14,AMSW.A,0.0
2026-05-14,AMSWA,0.0
2026-05-14,AMTBB,0.0
2026-05-14,AMTI,0.0
2026-05-14,AMTX,0.0
2026-05-14,AMV,0.0
2026-05-14,AMWD,0.0
2026-05-14,AMZN,0.0
2026-05-14,ANAB,0.004464285714285714
2026-05-14,ANABV,0.0
2026-05-14,ANAD,0.0
2026-05-14,ANAT,0.0
2026-05-14,ANCB,0.0
2026-05-14,ANCI,0.0
2026-05-14,ANCX,0.0
2026-05-14,ANDA,0.0
2026-05-14,ANDA.R,0.0
2026-05-14,ANDA.U,0.0
2026-05-14,ANDA.W,0.0
2026-05-14,ANDE,0.0
2026-05-14,ANDS,0.0
2026-05-14,ANEB,0.0
2026-05-14,ANGH,0.0
2026-05-14,ANGI,0.0
2026-05-14,ANGIV,0.0
2026-05-14,ANGN,0.0
2026-05-14,ANGO,0.0
2026-05-14,ANIK,0.0
2026-05-14,ANIP,0.0
2026-05-14,ANIX,0.0
2026-05-14,ANNA,0.0
2026-05-14,ANNX,0.0
2026-05-14,ANPA,0.0
2026-05-14,ANPI,0.0
2026-05-14,ANSC,0.0
2026-05-14,ANSS,0.0
2026-05-14,ANTA,0.0
2026-05-14,ANTH,0.0
2026-05-14,ANTX,0.0
2026-05-14,ANY,0.0
2026-05-14,ANZU,0.0
2026-05-14,AOBC,0.0
2026-05-14,AOGO,0.0
2026-05-14,AONC,0.0
2026-05-14,AOSL,0.0
2026-05-14,AOUT,0.0
2026-05-14,APA,0.0
2026-05-14,APAC,0.0
2026-05-14,APAD,0.0
2026-05-14,APAG.F,0.0
2026-05-14,APC,0.0
2026-05-14,APCVZ,0.0
2026-05-14,APCX,0.0
2026-05-14,APDN,0.0
2026-05-14,APDN.W,0.0
2026-05-14,APEI,0.0
2026-05-14,APEN,0.0
2026-05-14,APEX,0.0
2026-05-14,APGE,0.0
2026-05-14,APGN,0.0
2026-05-14,APHA,0.0
2026-05-14,APIC,0.0
2026-05-14,APKT,0.0
2026-05-14,APLD,0.004464285714285714
2026-05-14,APLM,0.0
2026-05-14,APLP,0.0
2026-05-14,APLS,-0.004464285714285714
2026-05-14,APLT,0.0
2026-05-14,APM,0.0
2026-05-14,APMI,0.0
2026-05-14,APOG,0.0
2026-05-14,APOL,0.0
2026-05-14,APOP.W,0.0
2026-05-14,APP,0.0
2026-05-14,APPF,0.0
2026-05-14,APPH,0.0
2026-05-14,APPN,0.0
2026-05-14,APPS,0.0
2026-05-14,APPY,0.0
2026-05-14,APR,0.0
2026-05-14,APRE,0.0
2026-05-14,APRI,0.0
2026-05-14,APRN,0.0
2026-05-14,APSA,0.0
2026-05-14,APTI,0.0
2026-05-14,APTM,0.0
2026-05-14,APTO,0.0
2026-05-14,APTX,0.0
2026-05-14,APVO,0.0
2026-05-14,APVO.V,0.0
2026-05-14,APWC,0.0
2026-05-14,APWR,0.0
2026-05-14,APXI,0.0
2026-05-14,APXT,-0.004464285714285714
2026-05-14,APYX,0.0
2026-05-14,AQB,0.0
2026-05-14,AQBTV,0.0
2026-05-14,AQMS,0.0
2026-05-14,AQST,0.0
2026-05-14,AQU,0.0
2026-05-14,AQUU.U,0.0
2026-05-14,AQUU.W,0.0
2026-05-14,AQXP,0.0
2026-05-14,ARAI,0.0
2026-05-14,ARAV,0.0
2026-05-14,ARAY,0.0
2026-05-14,ARBA,0.0
2026-05-14,ARBB,0.0
2026-05-14,ARBE,0.0
2026-05-14,ARBG,0.0
2026-05-14,ARBKL,0.0
2026-05-14,ARCB,0.0
2026-05-14,ARCC,0.0
2026-05-14,ARCE,0.0
2026-05-14,ARCI,0.0
2026-05-14,ARCK,0.0
2026-05-14,ARCP,0.0
2026-05-14,ARCP.P,0.0
2026-05-14,ARCT,0.0
2026-05-14,ARCW,0.0
2026-05-14,ARDM,0.0
2026-05-14,ARDS,0.0
2026-05-14,ARDX,0.0
2026-05-14,AREB,0.0
2026-05-14,AREC,0.0
2026-05-14,AREX,0.0
2026-05-14,ARGS,0.0
2026-05-14,ARGU,0.0
2026-05-14,ARHS,0.0
2026-05-14,ARIA,0.0
2026-05-14,ARII,0.0
2026-05-14,ARIZ,0.0
2026-05-14,ARKO,0.0
2026-05-14,ARKR,0.0
2026-05-14,ARLP,0.0
2026-05-14,ARLZ,0.0
2026-05-14,ARMO,0.0
2026-05-14,ARNA,0.0
2026-05-14,AROW,0.0
2026-05-14,ARPO,0.0
2026-05-14,ARQ,0.0
2026-05-14,ARQL,0.0
2026-05-14,ARQQ,0.0
2026-05-14,ARQT,-0.004464285714285714
2026-05-14,ARRS,0.0
2026-05-14,ARRW,0.0
2026-05-14,ARRY,0.0
2026-05-14,ARST,0.0
2026-05-14,ARTA,0.0
2026-05-14,ARTC,0.0
2026-05-14,ARTE,0.0
2026-05-14,ARTG,0.0
2026-05-14,ARTL,0.0
2026-05-14,ARTNA,0.0
2026-05-14,ARTV,0.0
2026-05-14,ARTW,0.0
2026-05-14,ARTX,0.0
2026-05-14,ARUN,0.0
2026-05-14,ARVL,0.0
2026-05-14,ARVN,0.0
2026-05-14,ARWA,0.0
2026-05-14,ARWA.R,0.0
2026-05-14,ARWA.W,0.0
2026-05-14,ARWR,0.0
2026-05-14,ARXS,0.0
2026-05-14,ARYA,0.0
2026-05-14,ARYB,0.0
2026-05-14,ARYD,0.0
2026-05-14,ARYE,0.0
2026-05-14,ASAP,0.0
2026-05-14,ASAX,0.0
2026-05-14,ASBB,0.0
2026-05-14,ASBC.W,0.0
2026-05-14,ASBI,0.0
2026-05-14,ASBP,0.0
2026-05-14,ASCA,0.0
2026-05-14,ASCB,0.0
2026-05-14,ASCM.A,0.0
2026-05-14,ASCMA,0.0
2026-05-14,ASDR,0.0
2026-05-14,ASEI,0.0
2026-05-14,ASFI,0.0
2026-05-14,ASLE,0.0
2026-05-14,ASMB,0.0
2026-05-14,ASMI,0.0
2026-05-14,ASNA,0.0
2026-05-14,ASND,0.0
2026-05-14,ASNS,0.0
2026-05-14,ASO,0.0
2026-05-14,ASPA,0.0
2026-05-14,ASPC,0.0
2026-05-14,ASPI,0.0
2026-05-14,ASPS,0.0
2026-05-14,ASPU,0.0
2026-05-14,ASPX,0.0
2026-05-14,ASRT,0.0
2026-05-14,ASRV,0.0
2026-05-14,ASRV.P,0.0
2026-05-14,ASST,0.004464285714285714
2026-05-14,ASTC,0.0
2026-05-14,ASTE,0.0
2026-05-14,ASTH,0.0
2026-05-14,ASTI,0.0
2026-05-14,ASTL,-0.004464285714285714
2026-05-14,ASTM,0.0
2026-05-14,ASTR,0.0
2026-05-14,ASTS,0.0
2026-05-14,ASUR,0.0
2026-05-14,ASV,0.0
2026-05-14,ASYS,0.004464285714285714
2026-05-14,ATAI,0.0
2026-05-14,ATAK,0.0
2026-05-14,ATCX,0.0
2026-05-14,ATEA,0.0
2026-05-14,ATEC,0.0
2026-05-14,ATER,0.0
2026-05-14,ATEX,0.004464285714285714
2026-05-14,ATGL,0.0
2026-05-14,ATHA,0.0
2026-05-14,ATHR,0.0
2026-05-14,ATHX,0.0
2026-05-14,ATIF,0.0
2026-05-14,ATII,0.0
2026-05-14,ATIS,0.0
2026-05-14,ATLC,0.0
2026-05-14,ATLCL,0.0
2026-05-14,ATLCZ,0.0
2026-05-14,ATLN,0.0
2026-05-14,ATLO,0.0
2026-05-14,ATLX,0.0
2026-05-14,ATMC,0.0
2026-05-14,ATML,0.0
2026-05-14,ATMV,0.0
2026-05-14,ATNF,0.0
2026-05-14,ATNI,0.0
2026-05-14,ATNX,0.0
2026-05-14,ATNY,0.0
2026-05-14,ATOM,-0.004464285714285714
2026-05-14,ATON,0.0
2026-05-14,ATOS,0.0
2026-05-14,ATPC,0.0
2026-05-14,ATPG,0.0
2026-05-14,ATRA,0.0
2026-05-14,ATRC,0.0
2026-05-14,ATRI,0.0
2026-05-14,ATRM,0.0
2026-05-14,ATRO,-0.004464285714285714
2026-05-14,ATRS,0.0
2026-05-14,ATSG,0.0
2026-05-14,ATSPT,0.0
2026-05-14,ATTU,0.0
2026-05-14,ATVC,0.0
2026-05-14,ATVI,0.0
2026-05-14,ATXG,0.0
2026-05-14,ATXI,0.0
2026-05-14,ATXS,0.0
2026-05-14,ATY,0.0
2026-05-14,ATYR,0.0
2026-05-14,AUBN,0.0
2026-05-14,AUDC,0.0
2026-05-14,AUGO,0.0
2026-05-14,AUGX,0.0
2026-05-14,AUID,0.0
2026-05-14,AUMA,0.0
2026-05-14,AUMA.U,0.0
2026-05-14,AUMA.W,0.0
2026-05-14,AUPH,0.0
2026-05-14,AUR,0.0
2026-05-14,AURA,0.0
2026-05-14,AURC,0.0
2026-05-14,AURE,0.0
2026-05-14,AUTH,0.0
2026-05-14,AUTO,0.0
2026-05-14,AUUD,0.0
2026-05-14,AUVI,0.0
2026-05-14,AUXL,0.0
2026-05-14,AVAC,0.0
2026-05-14,AVAH,-0.004464285714285714
2026-05-14,AVAV,0.0
2026-05-14,AVBH,0.0
2026-05-14,AVBP,0.0
2026-05-14,AVCO,0.0
2026-05-14,AVCT,0.0
2026-05-14,AVDL,0.0
2026-05-14,AVDX,0.0
2026-05-14,AVEO,0.0
2026-05-14,AVGO,0.0
2026-05-14,AVGR,0.0
2026-05-14,AVHI,0.0
2026-05-14,AVID,0.0
2026-05-14,AVII,0.0
2026-05-14,AVIR,0.0
2026-05-14,AVLN,0.0
2026-05-14,AVNR,0.0
2026-05-14,AVNU,0.0
2026-05-14,AVNW,0.0
2026-05-14,AVO,0.0
2026-05-14,AVPT,0.0
2026-05-14,AVR,-0.004464285714285714
2026-05-14,AVRO,0.0
2026-05-14,AVT,0.0
2026-05-14,AVTA,0.0
2026-05-14,AVTE,0.0
2026-05-14,AVTX,0.0
2026-05-14,AVX,0.0
2026-05-14,AVXL,0.0
2026-05-14,AVXS,0.0
2026-05-14,AWH,0.0
2026-05-14,AWIN,0.0
2026-05-14,AWRE,0.0
2026-05-14,AWSM,0.0
2026-05-14,AXAR,0.0
2026-05-14,AXAR.U,0.0
2026-05-14,AXAR.W,0.0
2026-05-14,AXAS,0.0
2026-05-14,AXDX,0.0
2026-05-14,AXG,0.0
2026-05-14,AXGN,0.004464285714285714
2026-05-14,AXGT,0.0
2026-05-14,AXIN,0.0
2026-05-14,AXJS,0.0
2026-05-14,AXLA,0.0
2026-05-14,AXNX,0.0
2026-05-14,AXON,0.0
2026-05-14,AXPW,0.0
2026-05-14,AXPW.W,0.0
2026-05-14,AXSM,0.0
2026-05-14,AXTI,0.004464285714285714
2026-05-14,AY,0.0
2026-05-14,AYA,0.0
2026-05-14,AYLA,0.0
2026-05-14,AYRO,0.0
2026-05-14,AYTU,0.0
2026-05-14,AZ,0.0
2026-05-14,AZI,0.0
2026-05-14,AZPN,0.0
2026-05-14,AZRX,0.0
2026-05-14,AZTA,0.0
2026-05-14,AZYO,0.0
2026-05-14,BABY,0.0
2026-05-14,BACC,0.0
2026-05-14,BACK,0.0
2026-05-14,BACQ,0.0
2026-05-14,BAER,0.0
2026-05-14,BAFN,0.0
2026-05-14,BAGL,0.0
2026-05-14,BAGR,0.0
2026-05-14,BAMM,0.0
2026-05-14,BANC.L,0.0
2026-05-14,BANC.P,0.0
2026-05-14,BAND,0.004464285714285714
2026-05-14,BANF,0.0
2026-05-14,BANL,0.0
2026-05-14,BANR,0.0
2026-05-14,BANX,0.0
2026-05-14,BAOS,0.0
2026-05-14,BASE,0.0
2026-05-14,BASI,0.0
2026-05-14,BATR.K,0.0
2026-05-14,BATR.R,0.0
2026-05-14,BATR.V,0.0
2026-05-14,BATRA,0.0
2026-05-14,BATRK,0.0
2026-05-14,BAXS,0.0
2026-05-14,BAYA,0.0
2026-05-14,BBCN,0.0
2026-05-14,BBCP,0.0
2026-05-14,BBCQ,0.0
2026-05-14,BBEP,0.0
2026-05-14,BBGI,0.0
2026-05-14,BBI,0.0
2026-05-14,BBIG,0.0
2026-05-14,BBIGV,0.0
2026-05-14,BBIO,-0.004464285714285714
2026-05-14,BBLG,0.0
2026-05-14,BBND,0.0
2026-05-14,BBNK,0.0
2026-05-14,BBNX,0.0
2026-05-14,BBOT,0.0
2026-05-14,BBOX,0.0
2026-05-14,BBQ,0.0
2026-05-14,BBRG,0.0
2026-05-14,BBRX,0.0
2026-05-14,BBSI,0.0
2026-05-14,BCAB,0.0
2026-05-14,BCAC,0.0
2026-05-14,BCAL,0.0
2026-05-14,BCAN,0.0
2026-05-14,BCAR,0.0
2026-05-14,BCAX,0.0
2026-05-14,BCBP,0.0
2026-05-14,BCDA,0.0
2026-05-14,BCEL,0.0
2026-05-14,BCG,0.0
2026-05-14,BCIC,0.0
2026-05-14,BCLI,0.0
2026-05-14,BCML,0.0
2026-05-14,BCOM,0.0
2026-05-14,BCOV,0.0
2026-05-14,BCOW,0.0
2026-05-14,BCPC,0.0
2026-05-14,BCRX,-0.004464285714285714
2026-05-14,BCSA,0.0
2026-05-14,BCSI,0.0
2026-05-14,BCTF,0.0
2026-05-14,BCTG,0.0
2026-05-14,BCTX,0.0
2026-05-14,BCTXL,0.0
2026-05-14,BCYP,0.0
2026-05-14,BDBD,0.0
2026-05-14,BDCI,0.0
2026-05-14,BDCV,0.0
2026-05-14,BDE,0.0
2026-05-14,BDGE,0.0
2026-05-14,BDMD,0.0
2026-05-14,BDMS,0.0
2026-05-14,BDSI,0.0
2026-05-14,BDSX,0.0
2026-05-14,BDTX,0.0
2026-05-14,BEAG,0.0
2026-05-14,BEAM,0.0
2026-05-14,BEAT,0.0
2026-05-14,BEAV,0.0
2026-05-14,BEAV.V,0.0
2026-05-14,BECN,0.0
2026-05-14,BEEM,0.0
2026-05-14,BEEP,0.0
2026-05-14,BEER,0.0
2026-05-14,BELFA,0.004464285714285714
2026-05-14,BELFB,0.0
2026-05-14,BENE,0.0
2026-05-14,BENF,0.0
2026-05-14,BETR,0.0
2026-05-14,BETS,0.0
2026-05-14,BEXP,0.0
2026-05-14,BFC,0.0
2026-05-14,BFI,0.0
2026-05-14,BFIN,0.0
2026-05-14,BFL,0.0
2026-05-14,BFRG,0.0
2026-05-14,BFRI,0.0
2026-05-14,BFST,0.0
2026-05-14,BFYT,0.0
2026-05-14,BGC,0.0
2026-05-14,BGCP,0.0
2026-05-14,BGCPV,0.0
2026-05-14,BGDE,-0.004464285714285714
2026-05-14,BGFV,0.0
2026-05-14,BGIN,0.0
2026-05-14,BGL,0.0
2026-05-14,BGLC,0.0
2026-05-14,BGM,0.0
2026-05-14,BGMD,0.0
2026-05-14,BGMS,0.0
2026-05-14,BGRY,0.0
2026-05-14,BGXX,0.0
2026-05-14,BHAC,0.0
2026-05-14,BHAC.R,0.0
2026-05-14,BHAC.U,0.0
2026-05-14,BHAT,0.0
2026-05-14,BHAV,0.0
2026-05-14,BHBK,0.0
2026-05-14,BHF,0.0
