signal_date,ticker,weight,requested_weight,filled_weight_before_risk,alpha,raw_signal_close,raw_dollar_volume,realized_return,terminal_haircut_applied
2024-01-02,GNLX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005655012029436374,14.85,1567803.5999999999,-0.025727826675693954,False
2024-01-02,GOGO,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0030869094602557308,9.77,12337038.19,-0.022564102564102684,False
2024-01-02,GREE,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.004449325838663902,6.82,5081643.38,0.022950819672131306,False
2024-01-02,HCKT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0028664577191346587,22.68,2264461.92,-0.003102836879432691,False
2024-01-02,HIBB,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0035443761392313193,71.5,12993838.0,-0.029053287981859355,False
2024-01-02,HLVX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003854338087236005,15.21,2419834.95,0.010000000000000009,False
2024-01-02,ICVX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006289693569064514,15.88,14067567.96,-0.006305170239596425,False
2024-01-02,IGMS,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005253163388751188,8.68,1715289.52,0.012835472578763163,False
2024-01-02,IMKTA,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0027932262263282233,89.13,7252775.489999999,-0.009181502631284366,False
2024-01-02,IMNM,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003961478263129856,11.01,2884631.01,0.0953678474114441,False
2024-01-02,INGN,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003889854861528236,5.67,1363039.65,-0.0462633451957295,False
2024-01-02,IRBT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003253217408112061,38.54,9083145.74,0.0028571428571428914,False
2024-01-02,IRON,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006410240257012939,59.73,23142806.61,0.0008343066911395969,False
2024-01-02,ITOS,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0060333135148727315,11.59,2797721.69,-0.025974025974025983,False
2024-01-02,JANX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006553460025427635,11.02,1185443.44,-0.05378304466727435,False
2024-01-02,JBHT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0032060701793581088,195.49,142484841.4,-0.02415409177524852,False
2024-01-02,KE,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0030173325526631437,26.35,2436268.3000000003,-0.019877675840978548,False
2024-01-02,KIDS,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0035327901624146274,33.01,4322065.319999999,-0.05395462906192516,False
2024-01-02,KROS,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006390432895278568,43.13,22452831.05,0.05472752678155568,False
2024-01-02,KRT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.002673214408565258,24.46,1604258.02,-0.044207941056078504,False
2024-01-02,LCAA,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.00301643790906692,10.79,1170337.3499999999,0.001853568118628468,False
2024-01-02,LECO,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0029442872439059847,213.72,57354967.8,-0.007610853739245416,False
2024-01-02,LOGI,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0032546180186114613,93.63,19151548.349999998,0.0213186813186812,False
2024-01-02,LPRO,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003606311701627363,8.42,6810483.32,-0.015587529976019088,False
2024-01-02,LQDA,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003106551562153994,11.53,18210458.939999998,-0.003481288076588429,False
2024-01-02,LRMR,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006354933192225036,5.11,1170910.51,-0.01747572815533993,False
2024-01-02,LSTR,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003531081252351652,189.43,51223198.010000005,-0.02357366106902592,False
2024-01-02,LXEO,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004074474556272245,14.83,1940816.93,-0.004137931034482789,False
2024-01-02,LYTS,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0032115471228990416,13.85,1374044.65,-0.010814708002883866,False
2024-01-02,MASS,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0039008335315954858,9.92,2385006.08,-0.06360792492179346,False
2024-01-02,MDXG,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003591490623463479,7.87,12701172.64,-0.0063775510204081565,False
2024-01-02,MLTX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.009066295660827296,59.55,24162174.299999997,-0.0560826838359878,False
2024-01-02,MLYS,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006298931044778864,8.68,1040107.0399999999,-0.008064516129032251,False
2024-01-02,MNTX,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003307930998104545,8.11,1593833.97,0.013664596273291751,False
2024-01-02,MORF,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006840564454149796,28.93,8596231.27,-0.042366946778711445,False
2024-01-02,MRNA,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003906933081149035,112.5,1634649412.5,-0.031108345924806713,False
2024-01-02,MRVI,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004563938467758107,6.74,16024424.14,-0.059880239520958,False
2024-01-02,MULN,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.020801442699653148,12.86,18097067.82,0.0016000000000000458,False
2024-01-02,MYRG,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0027003261729268632,142.7,12286469.999999998,-0.0019733596447950585,False
2024-01-02,NAMS,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0037736845977986142,11.95,2075691.0999999999,0.02083333333333326,False
2024-01-02,NAVI,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.00420805486602388,18.49,15608888.2,-0.019104803493449896,False
2024-01-02,NNOX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0038120924231785113,6.46,6082006.02,-0.029921259842519587,False
2024-01-02,NUVL,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003743078280355612,76.1,29346138.599999998,-0.019870181480990845,False
2024-01-02,ODP,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0030662356205948833,55.66,16601318.579999998,-0.020758122743682272,False
2024-01-02,OFIX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003720650343684167,13.13,5123444.17,0.017940717628705194,False
2024-01-02,OLMA,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.007679564744991211,13.73,5529647.66,0.005143277002204183,False
2024-01-02,OM,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004952765213495905,5.64,9988975.799999999,0.016245487364620947,False
2024-01-02,OPCH,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0033614213323413,34.31,37861668.27,-0.029915771129828683,False
2024-01-02,PAA,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0028409295945184027,15.3,59047029.900000006,0.015737704918032724,False
2024-01-02,PBPB,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.002788916706339549,10.05,1449400.9500000002,0.02200000000000002,False
2024-01-02,PDCO,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0048423527836499395,28.69,17319407.060000002,-0.02025658338960168,False
2024-01-02,PDSB,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0036235373088117123,5.15,2621617.8000000003,-0.009861932938856177,False
2024-01-02,PHAT,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0038456322296129978,9.17,2315938.52,-0.008714596949891074,False
2024-01-02,PLL,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0045426944241700315,27.88,13279160.36,-0.030916451969083658,False
2024-01-02,PLRX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.00479461554783484,17.96,8447917.040000001,0.021654636313159115,False
2024-01-02,PLUS,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.00297777245167609,80.35,28678280.95,-0.007249999999999979,False
2024-01-02,PRTA,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.006055572376794807,38.54,26249786.7,0.010484927916120546,False
2024-01-02,PSMT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.004297343134189036,75.35,10101571.7,-0.016367265469061976,False
2024-01-02,PTGX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003800198134298054,23.42,12469112.46,-0.029940119760479056,False
2024-01-02,PTVE,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0029350632587173456,14.12,6488874.239999999,-0.022602739726027443,False
2024-01-02,QS,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0061044904394362935,6.7,33863153.4,0.08828006088280071,False
2024-01-02,RELY,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0026418319118044356,19.0,23931564.0,-0.01947368421052642,False
2024-01-02,REPL,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.008307583677242313,8.67,7836908.37,-0.025988700564971823,False
2024-01-02,RGNX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003585538054114064,18.34,5531912.54,-0.05658324265505976,False
2024-01-02,RILY,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0036923464737925425,24.08,51920838.48,-0.05523012552301254,False
2024-01-02,RLAY,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.00629962790715718,11.855,11361760.870000001,-0.013513513513513487,False
2024-01-02,RNA,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004209812876374341,9.16,6129523.92,0.0488069414316703,False
2024-01-02,ROST,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0029472535695511727,137.68,292412631.76,-0.021846421831905882,False
2024-01-02,RPTX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0036847329241193943,7.29,1500442.3800000001,-0.04551724137931035,False
2024-01-02,RRR,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0027549575879203102,53.41,39424538.089999996,-0.0348107285524063,False
2024-01-02,RUSHA,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0035120831919379794,48.89,67394327.21,-0.025883319638455138,False
2024-01-02,RVNC,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004150263701549358,9.31,13133719.41,-0.05767138193688781,False
2024-01-02,SANM,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0032603234523831807,50.41,21948665.229999997,-0.016354208216992405,False
2024-01-02,SCRM,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.004274538158054185,10.61,5151887.09,0.0004716981132075748,False
2024-01-02,SCSC,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003299696114385876,39.88,9934985.360000001,-0.020875251509054338,False
2024-01-02,SDIG,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.005881916204952843,6.6,21983458.2,0.09166666666666656,False
2024-01-02,SEZL,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.007446897866917107,21.4,1544908.7999999998,-0.009364398463565737,False
2024-01-02,SGH,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003977371713078142,18.32,11576701.120000001,-0.031850631521142314,False
2024-01-02,SGHT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0034566633993393277,5.1,4165603.4999999995,0.005976095617529875,False
2024-01-02,SIBN,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0037841700087198646,20.84,8514786.36,0.006782945736434121,False
2024-01-02,SIDU,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.02318280035264746,6.97,5178723.9399999995,0.4120667522464698,False
2024-01-02,SIGA,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003493061102143588,5.82,1856638.2000000002,-0.020905923344947785,False
2024-01-02,SITM,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004384026877284447,117.44,27612727.68,0.007391304347825978,False
2024-01-02,SLRN,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004493014215910924,7.94,7461964.36,-0.048387096774193616,False
2024-01-02,SNEX,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0034580986075591798,72.3,11838185.1,0.0120327804562248,False
2024-01-02,SOVO,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003874119126538205,22.04,20961693.0,-0.0027173913043477826,False
2024-01-02,SP,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.004232490127692704,51.66,9206483.58,0.00561906607246665,False
2024-01-02,SPTN,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.003143108633024445,24.05,7293138.45,-0.005391953546246331,False
2024-01-02,SSNT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.01680412384283892,16.17,5389832.91,-0.07224334600760451,False
2024-01-02,STOK,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005461339294520064,5.86,2515029.96,-0.045060658578856105,False
2024-01-02,STX,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0029752380871560583,82.69,166327379.32999998,-0.018078957077850233,False
2024-01-02,SWAV,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004171229151319171,194.64,86032242.47999999,-0.008341968911917186,False
2024-01-02,SYRS,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.005610564908418235,7.84,3364222.4,-0.05820105820105814,False
2024-01-02,TELA,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004110446478564746,6.62,1805691.06,-0.010479041916167553,False
2024-01-02,TERN,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.007467569022094174,6.48,5757667.92,-0.01388888888888895,False
2024-01-02,THRD,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004600817225603324,11.24,1187101.36,-0.03812056737588654,False
2024-01-02,TTOO,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.012352990765841025,5.41,2174095.06,0.10181818181818181,False
2024-01-02,TVTX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0065461226010312245,9.56,14261101.32,-0.03270042194092837,False
2024-01-02,TXRH,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0036905782128764933,119.29,119688070.73,-0.022633917344287102,False
2024-01-02,ULTA,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.002674194782014541,486.61,233975713.08,-0.021785729007790855,False
2024-01-02,UTMD,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.004600640833873983,83.48,1130152.24,-0.013151602104256255,False
2024-01-02,VERA,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0050110538121487,15.61,3633617.75,0.004548408057180042,False
2024-01-02,VFS,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0028624715782987684,7.05,46996822.8,-0.009110021023125414,False
2024-01-02,VIR,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005721559695458766,10.51,11232730.66,-0.024061597690086645,False
2024-01-02,VITL,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.002800599306894063,15.43,3108743.82,-0.02775984506132989,False
2024-01-02,VKTX,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.007133797409917202,18.28,28918173.96,-0.035891772501380426,False
2024-01-02,VLGEA,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0028189184157010614,26.52,1071222.3599999999,-0.0022857142857142243,False
2024-01-02,VRDN,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005106369462103727,22.35,20774772.0,-0.019116977696859272,False
2024-01-02,VYGR,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.0031238150392586253,9.0,108249912.0,0.1718582169709988,False
2024-01-02,WMG,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.002931759631910099,35.82,66626059.68,-0.03949579831932781,False
2024-01-02,WMT,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.005356787605010805,159.29,1249878383.11,-0.00350566219837134,False
2024-01-02,XNCR,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.003534285722268576,22.51,30116376.610000003,-0.011205737337516841,False
2024-01-02,YOSH,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.011738030447496262,6.8092,6019666.4508,-0.1622418879056048,False
2024-01-02,ZJYL,-0.005681818181818182,-0.005681818181818182,-0.005681818181818182,-0.02310388416386152,255.04,5981453.12,-0.22129302026375042,False
2024-01-02,ZNTL,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.005304285409466405,15.99,13724696.7,-0.005725190839694694,False
2024-01-03,ABEO,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.0029223806798863933,5.75,1615088.75,-0.022298456260720356,False
2024-01-03,ADP,-0.006493506493506494,-0.006493506493506494,-0.006493506493506494,-0.0030967814357758592,232.51,425842530.02,-0.005769477328091077,False
2024-01-03,ADTX,-0.006493506493506494,-0.006493506493506494,-0.006493506493506494,-0.0072273113720669295,5.34,2090529.9,0.007648183556405286,False
2024-01-03,AEHR,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.002667345814607128,23.07,57785413.02,-0.014543851917144246,False
2024-01-03,AFRM,-0.006493506493506494,-0.006493506493506494,-0.006493506493506494,-0.0030081077226521025,43.49,716929997.11,-0.043918142101632696,False
2024-01-03,AGIO,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.0034832071781942834,24.02,64615601.5,-0.04018227009113495,False
2024-01-03,ALT,-0.006493506493506494,-0.006493506493506494,-0.006493506493506494,-0.0030295660046862636,9.93,100779599.78999999,0.17078085642317364,False
2024-01-03,AMAM,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.004844840682918726,13.59,7005332.43,-0.013402829486224843,False
2024-01-03,AMLX,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.0028059225257486466,16.025,48172912.74999999,0.03279702970297027,False
2024-01-03,ANDE,-0.006493506493506494,-0.006493506493506494,-0.006493506493506494,-0.005224748992559296,56.38,17155982.96,-0.009010600706713778,False
2024-01-03,ANTX,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.003115048042743002,18.61,1280535.49,0.007816571130797145,False
2024-01-03,APGE,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.002520724653343513,27.65,5829726.0,-0.002874595759971177,False
2024-01-03,ASO,-0.006493506493506494,-0.006493506493506494,-0.006493506493506494,-0.003222329798308134,63.93,130021281.51,0.0068868367506651484,False
2024-01-03,ATLX,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.0024612460734850326,32.05,3568350.8499999996,-0.008112324492979606,False
2024-01-03,ATOM,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.0044419785214001055,6.28,1072605.1600000001,-0.02400000000000002,False
2024-01-03,ATSG,-0.006493506493506494,-0.006493506493506494,-0.006493506493506494,-0.003209909988033483,16.39,20091435.650000002,-0.009090909090909038,False
